id,sentiment
6551_4,0.03328231
4506_7,0.12838241
487_3,0.04542471
3215_2,0.013603288
3884_10,0.9999461
8163_1,0.2795562
4878_9,0.9952727
10428_10,0.99932766
6394_10,0.9998671
5318_2,0.023427906
4829_3,0.047223963
9175_8,0.7254416
10213_7,0.8777256
1484_10,0.99997044
9646_10,0.9491278
755_1,0.022617843
4988_1,0.002062457
10640_3,0.019758936
2780_4,0.018313352
5867_2,0.0060145776
9212_10,0.99935216
8554_4,0.047468703
4703_3,0.13607107
8779_8,0.9991308
953_10,0.9861093
10349_8,0.99932957
3280_10,0.21710448
3646_8,0.9995327
6054_1,0.004135645
4894_3,0.9835524
11235_10,0.9995146
513_8,0.9993457
4166_1,0.006314532
742_8,0.37491837
7671_10,0.9458563
2835_4,0.111683376
8556_10,0.41251954
4764_7,0.9924851
1626_3,0.0006828024
6883_4,0.113430806
1014_4,0.023105014
9419_10,0.9999645
7918_8,0.9868727
8912_2,0.009154839
7996_3,0.91016454
5045_2,0.011028103
9612_2,0.9476288
1658_2,0.010690842
4373_2,0.013676994
11771_7,0.95300204
5458_4,0.9958847
10492_1,0.003419152
5551_8,0.04367726
811_1,0.011140195
12209_9,0.039477706
1514_1,0.07503572
6684_9,0.9989563
4604_7,0.99969375
3350_1,0.01955685
3336_7,0.9990539
9645_4,0.024394702
1664_9,0.9996557
5109_8,0.9995938
9294_8,0.9998691
7439_3,0.007468741
9098_10,0.99263495
10353_2,0.0097598145
2356_4,0.9886309
884_1,0.014708429
704_2,0.008137095
9429_4,0.98444694
11563_1,0.008615927
10345_7,0.95733905
12301_4,0.04143549
1021_7,0.20745437
6353_1,0.0039487025
2608_7,0.9863644
10508_1,0.014503047
263_1,0.0073543433
10127_10,0.9987972
11517_4,0.023824453
4758_4,0.09797412
2210_4,0.4485393
12396_1,0.001067042
9405_7,0.9955448
5945_2,0.68675554
1931_3,0.03475756
3972_9,0.9999019
7949_3,0.9864687
1958_10,0.99926513
5834_7,0.9888869
11040_1,0.007342246
9453_1,0.02523812
5841_10,0.9999522
1144_10,0.9997284
5678_2,0.030135201
11361_3,0.004040368
5999_1,0.007320217
11810_4,0.997781
10502_1,0.010919963
11821_10,0.9998325
8270_10,0.9952099
4627_4,0.44809398
5588_2,0.043772258
4877_1,0.0067942454
2289_8,0.94180244
2582_10,0.99970704
8749_1,0.16649199
1653_1,0.010624716
7060_3,0.99971
4299_1,0.04723119
7198_10,0.6432272
5597_9,0.9973573
11592_10,0.082712196
1516_1,0.015495679
1428_10,0.34342209
9349_7,0.034360357
4182_10,0.993852
522_10,0.46030703
1942_9,0.99979347
2570_8,0.99926144
1188_2,0.05438394
7454_10,0.99997365
6859_8,0.99716586
4278_9,0.99783957
3538_8,0.9993274
6499_1,0.36243415
7715_1,0.0027317149
5847_1,0.013352395
2109_10,0.99920803
7570_2,0.062811576
3725_1,0.0029467777
8736_2,0.17464504
2007_10,0.99995065
9738_10,0.9997689
2763_7,0.9999305
9081_2,0.011988608
6647_10,0.99998105
11207_1,0.436857
5182_3,0.005567636
2171_10,0.8919261
9091_1,0.37113044
3970_3,0.0022699686
7432_9,0.81255877
2169_2,0.014076739
720_1,0.07043848
866_2,0.0024520692
567_3,0.34630468
11812_8,0.95024955
11195_9,0.99998724
5877_10,0.9999262
5526_9,0.21480598
792_8,0.049059488
8673_9,0.99988914
5163_1,0.9933408
4722_8,0.9333358
11423_8,0.27689478
3239_8,0.99911183
2235_4,0.07557743
5799_3,0.008227137
8592_2,0.028625304
5229_10,0.74272263
9285_10,0.9999224
6092_1,0.9952082
8940_10,0.996863
12220_8,0.15981396
4417_10,0.961476
10462_10,0.98379946
3241_9,0.015816655
8744_10,0.9996679
1016_3,0.38674724
7382_10,0.120981924
8458_8,0.13177331
629_4,0.10941128
1971_3,0.053627845
4471_4,0.11470611
7890_2,0.0117843095
10164_4,0.00528412
2176_8,0.99988306
2500_2,0.1312792
1155_2,0.0023823176
7102_8,0.99004585
3618_10,0.9998511
4940_3,0.049667772
10263_3,0.0073469947
12495_10,0.76729804
7170_9,0.9998933
7322_3,0.9888946
2938_10,0.036843028
8128_8,0.99997663
4900_1,0.0044732867
5672_7,0.20190817
3387_10,0.9995933
806_1,0.011400327
7385_2,0.0063335896
3043_4,0.006518851
6845_10,0.9432693
979_3,0.026772754
6853_3,0.007420533
4871_4,0.65530246
12172_8,0.91406316
4105_2,0.024948124
3171_4,0.56536615
8686_10,0.10211503
10187_1,0.004830093
5305_7,0.99109143
1728_10,0.9845046
11284_4,0.9946812
443_2,0.11381082
8542_9,0.999744
7634_2,0.0652865
2598_1,0.5995664
124_2,0.004055944
10145_8,0.9981158
63_1,0.0016027924
5522_3,0.99933165
1264_9,0.22610112
12181_10,0.41814148
6508_1,0.008033602
2146_3,0.015263823
5449_4,0.021837018
2660_9,0.16846296
6594_4,0.10523832
6285_8,0.9831146
12200_10,0.99394387
6710_1,0.99936503
10399_10,0.87555695
6703_1,0.0035892613
5795_8,0.98219
3427_4,0.008625903
11306_10,0.99882585
6641_3,0.012636611
9364_9,0.98906064
6963_8,0.0032402095
6896_10,0.88834697
10154_10,0.9514533
4690_10,0.99998546
8125_8,0.9986284
4978_1,0.97388315
4999_3,0.004114692
8921_8,0.908227
6089_3,0.009694074
12279_9,0.9998628
1209_7,0.9989825
2083_7,0.99450314
10162_10,0.97850287
1266_4,0.36404678
10892_8,0.98879635
4864_4,0.6645878
10743_7,0.7717531
6427_1,0.0039014271
8633_1,0.018274615
6158_10,0.9995931
4952_3,0.004324423
7508_10,0.7572681
637_9,0.998192
6734_2,0.9963973
10685_1,0.17429641
6269_4,0.99374384
9073_8,0.70073026
9551_2,0.015380406
5499_2,0.005841439
3573_4,0.0033734944
12089_1,0.38517517
3962_1,0.005113193
2169_7,0.962826
959_8,0.10249163
10514_9,0.9389363
4430_7,0.63808376
10802_1,0.26764148
280_10,0.9762151
8041_3,0.9955527
9040_9,0.99981266
10653_1,0.007129917
10783_7,0.9847666
4711_1,0.0010899459
1523_4,0.14408445
3903_1,0.02232236
4216_8,0.9969422
10108_1,0.042514157
4098_4,0.019043105
9433_7,0.9997687
11013_10,0.996947
3968_10,0.483413
7916_3,0.18524866
5859_9,0.99998426
11194_7,0.2362269
9376_3,0.029287968
1808_4,0.0080046905
12029_3,0.02260397
5854_4,0.011443799
6573_9,0.9996301
6747_8,0.9989813
4366_1,0.076231375
5868_7,0.9966485
7712_3,0.005560037
11617_1,0.0013558309
5362_10,0.02923213
1950_1,0.005204181
9724_1,0.011412657
7537_8,0.07212181
6950_1,0.006111513
6035_8,0.998566
11191_4,0.9595825
4759_9,0.9997187
1228_7,0.010288913
10380_1,0.065017164
271_7,0.99992716
7826_9,0.9873263
4336_2,0.105051644
4209_2,0.044386093
4898_7,0.49731836
2987_1,0.000921065
9976_4,0.9995396
7521_10,0.9981718
5680_2,0.0032184096
4310_10,0.028408604
4484_10,0.69617444
5748_9,0.9975091
6798_3,0.13159248
9598_10,0.88544613
4834_2,0.035238147
2505_10,0.99993336
1984_8,0.9557465
476_1,0.32892433
11578_1,0.02770612
2223_3,0.27699924
8215_3,0.18163411
3108_1,0.06526072
4371_1,0.00695281
12399_4,0.22729166
4913_1,0.001135814
8431_8,0.99738425
3445_10,0.99987197
8268_10,0.99938905
4271_10,0.9940784
2136_3,0.0035235405
2479_1,0.015243295
11798_2,0.14387697
2893_10,0.9967535
7754_3,0.82106376
7568_10,0.998755
6221_8,0.9996674
1687_10,0.985134
4744_1,0.0027047726
3730_10,0.99440235
7543_10,0.99552226
4449_1,0.009635077
2802_8,0.10092623
2834_2,0.004561387
11243_2,0.06109318
6638_10,0.9996314
3299_1,0.0025967616
1378_10,0.64413106
1867_9,0.9997974
3371_1,0.007603188
1340_10,0.9998971
1810_10,0.95277774
11773_10,0.46414
2111_1,0.005581069
2234_4,0.28727517
4958_7,0.6025733
3514_1,0.52149224
8488_9,0.079774305
1650_4,0.0048676804
6538_3,0.022179503
9930_9,0.9999286
10594_1,0.017264098
6248_8,0.98255354
1384_9,0.9999095
11526_3,0.37529853
9847_10,0.9999585
8994_1,0.0024107585
11595_1,0.023678841
9840_7,0.07167497
1027_9,0.9993647
11691_2,0.005541891
1154_10,0.05612535
4599_4,0.03972778
2126_1,0.0035172962
10719_3,0.024692114
11925_2,0.0116814375
1938_2,0.012115432
7233_7,0.046614062
1747_8,0.99377865
4994_8,0.99280787
10696_10,0.9603856
7348_10,0.9945992
9121_8,0.9854799
902_10,0.99425405
8046_1,0.027631238
3604_7,0.035114106
4886_8,0.9975138
2821_10,0.99996257
10180_8,0.6188773
11376_10,0.99989724
11195_2,0.0083944965
5625_9,0.9950895
9284_9,0.9992055
6747_1,0.014104533
3910_9,0.60985786
11412_7,0.9994759
2456_10,0.9984218
6105_10,0.99346405
5732_10,0.55592215
1960_9,0.9982418
6363_7,0.8730853
9596_10,0.4060289
8605_3,0.019069728
174_2,0.0035839004
8251_1,0.010224441
8567_10,0.999233
7007_3,0.0626996
2418_8,0.99963117
12030_8,0.65600914
7626_7,0.9303308
6070_3,0.1715872
802_1,0.016414154
10801_10,0.96631205
8559_1,0.028041786
2495_2,0.011882024
10777_9,0.9969217
2958_7,0.9999052
3701_10,0.99945503
2754_9,0.845462
1210_1,0.73334444
7830_10,0.999982
4523_9,0.9999875
12408_4,0.9581514
5748_1,0.0056086136
3982_2,0.00666666
9658_8,0.9996433
73_10,0.9796902
3952_1,0.02078936
4064_8,0.9918321
9835_4,0.53103614
12463_1,0.0030637898
905_10,0.9155278
5634_8,0.99737656
800_3,0.0052136993
11576_10,0.9954182
8546_4,0.1265354
8456_1,0.06747822
163_1,0.42307094
7616_3,0.30697262
17_3,0.9927897
620_2,0.0029634065
4250_4,0.008209282
4403_1,0.006983225
7107_3,0.9992576
9691_9,0.99960667
4069_8,0.73617584
3747_7,0.9985599
7930_10,0.9998853
1088_3,0.11521732
3683_1,0.11468426
11138_1,0.02488344
1825_10,0.9991235
9888_3,0.010517393
8079_10,0.005518177
1508_2,0.00087905116
2471_4,0.004431577
5238_7,0.15747929
4947_9,0.9973687
1791_10,0.9169025
5824_4,0.074342825
10408_2,0.023040736
6053_8,0.9958106
6811_4,0.005543415
6398_4,0.0056020357
137_7,0.94315976
3920_9,0.9963477
8179_2,0.997561
10602_8,0.9555407
10509_8,0.9999434
7346_3,0.0033181356
2663_1,0.017343521
1342_2,0.0057936646
5714_4,0.023806268
9669_10,0.9999542
6038_3,0.2614839
11957_10,0.1418197
750_2,0.04291894
12386_10,0.090996176
7178_1,0.036331195
8070_8,0.97902554
8993_1,0.014869751
1178_4,0.007359929
10457_8,0.999876
5287_1,0.008811808
3098_8,0.29638883
3505_8,0.9942841
10271_1,0.99773216
4354_3,0.036767203
4817_1,0.03409354
11313_1,0.44349214
9023_10,0.15055777
8404_1,0.013787465
11847_1,0.0035154235
5374_9,0.9995584
1009_8,0.9999105
4197_1,0.0024229242
10803_9,0.4343713
6609_9,0.9201512
519_1,0.001828841
7675_3,0.015733492
10204_10,0.99728274
10565_1,0.0029343448
1641_1,0.02484728
11170_10,0.99997187
451_2,0.0041360883
4526_7,0.9986713
5639_9,0.9991742
5642_1,0.31525302
9159_3,0.49412838
11173_10,0.9968359
10772_10,0.9856403
11172_10,0.9999535
10213_4,0.59233785
11256_9,0.3295445
5863_1,0.019595856
5125_1,0.8904481
5624_10,0.98753256
10355_10,0.033684637
6623_1,0.0066595683
3674_1,0.0030478826
540_8,0.9010701
5202_10,0.9926838
9644_10,0.999908
4780_1,0.41970536
2002_9,0.03387802
7228_10,0.9989976
4036_2,0.0037609483
9925_9,0.9990509
1137_10,0.99963725
5679_1,0.84621584
9162_2,0.008323414
2849_3,0.0017073236
3546_4,0.0027194472
7164_1,0.001405531
1749_10,0.03623265
11988_2,0.016004108
365_10,0.6442146
7340_10,0.99667054
1543_3,0.0062515507
6008_2,0.003635795
2230_4,0.13067874
10105_3,0.003718669
5443_1,0.0029126296
5024_1,0.011570872
5630_8,0.9965397
7603_10,0.9986885
12205_10,0.96306753
5910_7,0.99637645
7006_8,0.9998172
3287_10,0.16050713
3136_1,0.01804188
6547_4,0.4014744
9329_1,0.03541324
1679_10,0.9994535
1659_7,0.99198663
2015_1,0.01045009
5236_1,0.08901191
2201_2,0.004913186
6026_3,0.928844
12093_8,0.99988437
11394_10,0.085309066
9512_1,0.1424146
8401_3,0.42689204
5239_8,0.9960525
5018_10,0.9936899
38_8,0.9998097
2968_7,0.01752653
5359_3,0.0061226944
10419_4,0.5810069
1551_4,0.592041
11346_1,0.19073798
809_1,0.020515496
9823_4,0.067450315
10125_8,0.999961
8819_10,0.98376334
9038_4,0.9810064
1968_1,0.0254158
6642_2,0.0448836
9015_10,0.99980456
12198_2,0.31669548
2758_9,0.99980813
9206_3,0.0051592463
4370_7,0.8933678
1985_2,0.10096619
3031_7,0.99987876
10172_1,0.009713278
4527_1,0.0018858697
5458_9,0.9999473
6534_1,0.010379925
4347_1,0.056276128
11152_10,0.9987073
9238_3,0.17777492
6161_8,0.99938786
2299_1,0.29483217
1133_1,0.9031023
11774_3,0.014207959
1095_2,0.019259326
11311_10,0.9905295
1126_1,0.0014129617
2385_9,0.9822365
10710_10,0.99946195
10106_1,0.006898387
3363_1,0.022688149
11480_10,0.9984414
5183_1,0.0014581563
7100_7,0.24649021
752_10,0.9987937
11958_8,0.06321952
2518_1,0.0021636125
4744_9,0.015232177
53_7,0.9998635
12289_1,0.99979764
9239_4,0.053284995
8758_10,0.28380346
9050_9,0.7961029
10390_7,0.99915445
11780_8,0.96765155
9518_1,0.031165808
3442_1,0.0486441
6316_9,0.99996054
2826_9,0.99996686
5908_10,0.9999738
3720_7,0.9993476
8481_1,0.0026945216
1188_10,0.9999125
2784_10,0.25319213
12352_3,0.9904909
1771_10,0.9999386
5255_1,0.887125
328_4,0.97852737
313_10,0.999765
10530_1,0.001917135
4866_7,0.99644524
8936_1,0.008235276
10029_10,0.99992514
12383_10,0.9999361
1922_1,0.9724921
3012_7,0.9997596
11593_3,0.10162229
8661_1,0.97062105
10457_1,0.0027214019
8074_4,0.99230087
11993_10,0.9697222
6_7,0.99429566
2542_9,0.23527445
11454_3,0.11410571
6776_4,0.09963373
9466_1,0.039469037
11100_4,0.009499581
6429_10,0.9995177
11218_3,0.06231791
8310_1,0.004483478
7432_4,0.007492933
10115_1,0.0046953787
11127_7,0.99983716
3306_2,0.012479301
6998_7,0.6926283
12166_2,0.012451259
7792_10,0.07543302
9250_1,0.023247683
3351_7,0.9996369
3350_8,0.9853559
2393_3,0.019890003
5473_3,0.04291437
73_4,0.0023338199
1504_1,0.0009868084
10317_10,0.99993014
5795_1,0.006912431
1511_9,0.96160716
2537_2,0.3619559
8010_4,0.0088056885
1616_3,0.47416636
4332_2,0.044563007
8499_1,0.024115946
1636_8,0.86012745
7752_3,0.023722004
5848_7,0.99636203
5370_2,0.68462646
10600_10,0.9908084
5501_3,0.029962286
9948_7,0.31299132
10683_4,0.008636209
10013_4,0.9972933
11704_2,0.005807557
431_9,0.9985002
11855_10,0.999699
2671_7,0.97921044
5831_2,0.015279197
7920_10,0.9951186
276_1,0.069838494
6245_2,0.24024749
89_3,0.08674105
7871_1,0.0024294702
1707_1,0.018358203
6640_1,0.0015286243
723_10,0.807964
11391_1,0.20393579
3534_3,0.0034902801
10449_10,0.9999479
180_10,0.99973625
5128_1,0.0030347926
471_10,0.9999192
2341_10,0.99963427
3204_7,0.9867905
1818_10,0.99950993
4489_10,0.84697354
12034_10,0.9863653
11264_10,0.99998534
8077_7,0.74474645
12206_10,0.86978126
11549_3,0.0022321003
8993_10,0.9984359
1937_4,0.67542005
7778_3,0.0071713566
9714_9,0.035347186
7219_4,0.00943785
6518_4,0.008527099
8421_10,0.99995613
10563_2,0.010900493
2527_9,0.9993999
11147_10,0.9997229
832_7,0.016105767
8972_7,0.81997323
2311_9,0.92667234
6794_1,0.027333178
1769_10,0.9999614
11130_1,0.0074305353
8331_3,0.02087243
5564_10,0.98922616
2594_10,0.99973077
11037_1,0.7831226
6679_9,0.023189794
419_4,0.21006386
2635_10,0.07627265
4436_4,0.08148743
10972_1,0.012824516
708_3,0.99515104
9113_1,0.019112885
1438_9,0.9996866
2048_4,0.0019406298
4488_10,0.9489919
7889_3,0.9859418
11498_9,0.9999559
8780_1,0.016089953
2036_7,0.766903
1861_1,0.058589615
581_4,0.48347414
9253_10,0.99767464
977_4,0.725306
5693_7,0.9067332
6515_9,0.99960536
9378_1,0.0051413085
6695_2,0.015588162
8507_1,0.007600214
829_2,0.019914074
11023_8,0.9965463
70_1,0.0026491939
3669_8,0.75899196
10033_8,0.992733
9158_4,0.08427126
817_1,0.0020067971
4679_1,0.002579288
8133_4,0.11084377
3531_1,0.002672871
10742_1,0.0012973845
5579_3,0.0063781077
9041_1,0.0028461325
4938_1,0.004619117
4246_9,0.14641806
4275_9,0.0064139785
6819_3,0.0052649784
6327_7,0.017059768
6101_10,0.9651756
11852_2,0.024523258
10252_10,0.99918514
4348_8,0.19196573
5328_4,0.16570921
11964_9,0.99935883
8634_1,0.008122864
3702_8,0.9999244
1677_2,0.0034518205
5907_1,0.93411714
8432_10,0.98054266
3570_3,0.99247676
9624_10,0.97979695
11466_4,0.98785377
9062_10,0.9997838
12336_1,0.0011027597
3476_1,0.041192513
7033_2,0.006240627
2660_3,0.03148717
741_1,0.006120327
11490_1,0.064155206
6580_7,0.99997735
1807_3,0.22691976
4785_1,0.0138961775
6319_10,0.06524987
4437_8,0.9990952
3533_10,0.9585054
12119_3,0.09563468
151_8,0.19371942
7829_7,0.060015436
5497_1,0.008769727
7477_10,0.9977475
5879_10,0.99954635
8068_10,0.9976114
7989_3,0.99985087
8480_10,0.99882656
10352_10,0.5023794
120_2,0.0014307273
10135_3,0.16445757
8091_1,0.0046969876
8505_8,0.59394
3282_1,0.98954976
11570_10,0.999749
11052_8,0.995317
5549_10,0.9989053
3891_8,0.9995427
3537_9,0.9993249
8503_3,0.9903972
3995_4,0.014246673
10979_3,0.0029926184
11681_1,0.90374196
536_7,0.21867134
11739_8,0.9785538
6951_10,0.99807954
6210_2,0.045214273
1449_4,0.32619742
11860_10,0.9505843
11149_8,0.9998958
4021_7,0.9999461
5104_3,0.051443614
2989_3,0.012295116
10112_10,0.999977
6718_1,0.010347535
7654_4,0.02260958
9481_10,0.99272436
7984_2,0.0028421
1348_8,0.99612516
11079_8,0.9983176
9554_10,0.9699242
8617_8,0.99950063
315_8,0.99798214
6085_8,0.9999765
1823_9,0.9997018
3208_10,0.99988794
924_4,0.02290883
6479_10,0.062294092
7017_10,0.98027736
8595_4,0.4584016
4532_10,0.9998752
5145_4,0.7720544
2358_7,0.99807966
11151_4,0.17341956
10238_7,0.99989104
564_9,0.019604268
4054_10,0.9991941
8852_9,0.99881977
10137_10,0.9999647
7014_3,0.005703684
1533_4,0.0073138652
8257_2,0.03963571
8719_8,0.97937554
5041_1,0.0067739394
1469_9,0.99991894
11726_3,0.004208642
2002_1,0.0157046
12293_3,0.0061136275
3672_1,0.0010021406
11110_10,0.99981827
3931_1,0.98498386
6972_1,0.99879694
10186_1,0.07321278
9265_3,0.021447346
7412_3,0.0058733765
5427_2,0.12595558
5006_4,0.012296158
3199_1,0.003844808
6256_8,0.19048843
418_9,0.99870014
8834_9,0.9891874
5093_10,0.9996044
3190_2,0.32885912
12360_4,0.01605394
9477_1,0.08380983
6085_1,0.0023951146
7773_10,0.99761885
255_4,0.019468013
1661_1,0.0033717984
1627_10,0.98288065
9204_2,0.010917378
3704_8,0.006418672
11898_9,0.99977034
1137_1,0.010733714
101_9,0.21358545
1142_1,0.0052129226
5314_8,0.9995602
10932_4,0.0155864125
9639_2,0.9967249
12125_7,0.99837935
10998_1,0.0026574237
5186_7,0.0028402226
10340_1,0.99779993
7419_8,0.97107095
6929_3,0.008696236
7238_4,0.010407533
10869_7,0.11549028
4106_1,0.0052789897
6589_2,0.21099852
9619_7,0.9991689
7116_4,0.2903345
8889_1,0.0028383215
3901_9,0.999741
7052_7,0.95439184
6439_1,0.007934149
5309_1,0.5854125
4515_3,0.021286953
3029_4,0.99430346
10310_1,0.009576869
12350_10,0.9622453
532_8,0.022745982
11145_8,0.9983639
75_10,0.9976412
6137_3,0.0022725759
1637_2,0.003704429
12327_10,0.99991214
2177_7,0.09856799
1879_1,0.04338501
8745_2,0.0024061794
3099_8,0.9908409
7354_4,0.0042602634
10103_1,0.003643646
3296_10,0.9995302
8494_9,0.99981743
3423_4,0.006997146
7609_8,0.16517423
4265_10,0.9988201
1872_7,0.8558627
10987_10,0.99760985
2849_7,0.9927043
628_1,0.0044568367
1391_1,0.21089193
7456_1,0.011470856
12150_1,0.05264394
7718_9,0.9996711
5787_3,0.007741228
12162_8,0.31248808
11670_7,0.05134727
1784_8,0.71189547
7483_8,0.99882644
9564_9,0.99997807
10832_9,0.9625897
12230_1,0.002964008
2291_8,0.9995066
8416_3,0.55627763
9486_10,0.9999893
8153_10,0.9994758
5164_10,0.9992717
6347_8,0.99955016
7773_2,0.030658338
12215_1,0.0019121142
10039_8,0.9975649
9803_9,0.99999166
1589_1,0.17664234
1615_9,0.5967381
119_3,0.0011040174
623_8,0.999858
10427_1,0.08474753
11697_4,0.11696074
6168_2,0.067633115
2658_3,0.103691556
1841_4,0.0042919195
10572_1,0.9079766
6964_8,0.01380301
5172_1,0.20074196
989_7,0.99805295
159_10,0.99945813
5240_1,0.046699863
11777_1,0.005488262
8350_3,0.005199806
2565_1,0.0061892816
7694_10,0.99678457
7759_1,0.23527892
3003_4,0.86422163
7128_2,0.0026634054
8147_4,0.0044120946
6595_9,0.54143
8949_3,0.0107516935
9848_4,0.030977743
7496_8,0.8368508
11857_10,0.9918458
3237_1,0.007997253
5404_1,0.009270159
10699_8,0.99966955
6138_4,0.076099984
909_4,0.084055334
11833_10,0.99938405
11817_10,0.99978715
171_2,0.2061111
2517_7,0.23266082
10307_7,0.17539994
370_2,0.25538802
5995_8,0.9998022
4612_1,0.013124519
6561_8,0.9953621
7454_1,0.00722317
2951_2,0.051234208
8860_1,0.005429937
411_3,0.020310642
664_3,0.0036980233
4345_10,0.99617445
4452_1,0.65882003
2833_2,0.0007772756
10374_3,0.95757437
9322_1,0.0056602545
9923_3,0.026338318
8687_3,0.0022629974
7567_9,0.9997017
137_3,0.0039353603
7872_1,0.0013841228
6968_4,0.023696154
1540_10,0.89200056
9157_10,0.9991943
4102_10,0.9968771
6645_1,0.9991898
7630_10,0.21935105
3958_9,0.9900849
11437_9,0.9937034
6982_1,0.18012774
4870_2,0.3845826
3545_7,0.99982494
204_1,0.008756159
6844_10,0.9957883
4736_1,0.026946979
9120_9,0.98298186
1608_1,0.03259727
1251_10,0.9999311
12315_10,0.9996574
11754_10,0.99995244
2399_3,0.99701357
11499_8,0.9999187
3870_10,0.44816992
5503_10,0.99932826
4045_10,0.9950074
3063_1,0.0060484307
10914_7,0.03723937
8509_10,0.9970215
5872_1,0.0064290045
5729_4,0.011562684
10865_2,0.046328884
10218_4,0.978412
2096_4,0.95910734
11344_1,0.0025064764
10623_2,0.04030694
11241_10,0.21364781
7254_2,0.3944071
7892_1,0.0029636545
3472_8,0.9353582
11637_4,0.01041706
11853_9,0.9581929
1096_7,0.99905294
8508_3,0.5304876
9400_10,0.9999329
1128_10,0.99908185
5989_10,0.99958843
8021_1,0.0028064651
7860_10,0.99997306
1131_10,0.99997497
5589_1,0.0070578675
5662_8,0.9995022
2161_7,0.99998546
323_10,0.99930155
2431_1,0.09650118
10147_7,0.14871953
2956_7,0.99975437
12005_3,0.9182844
477_2,0.90249425
202_9,0.9998318
5710_10,0.99997866
2262_7,0.9995308
7103_8,0.9976292
10237_3,0.033519257
12151_1,0.010979608
7485_2,0.021132357
2438_10,0.9998697
4069_2,0.001983706
5593_2,0.010917064
11163_1,0.05743326
6754_10,0.9999709
9147_2,0.0076321885
9614_10,0.99995625
4427_7,0.022494916
1382_1,0.010203954
11132_7,0.997841
6371_3,0.017860329
11221_4,0.007844165
10071_2,0.37653688
4936_2,0.014626195
1797_3,0.058766555
6692_4,0.115857415
5816_1,0.01098054
6163_2,0.01454952
2042_8,0.9977584
856_3,0.012505713
1233_10,0.99993765
9537_10,0.9644743
9504_9,0.67810935
788_10,0.9977042
3399_8,0.9957819
7142_4,0.00966168
10371_4,0.80563277
760_7,0.99984264
3614_10,0.99173874
3314_1,0.027005605
3447_10,0.9998933
12240_10,0.19501816
10083_10,0.9581184
9936_10,0.9589796
7651_10,0.9998097
1470_1,0.013825421
2703_7,0.9995813
5637_10,0.9998474
6102_1,0.0031232536
8991_8,0.794179
9606_10,0.9988129
10568_4,0.029679403
7126_10,0.35549986
4203_10,0.3687989
4486_2,0.094852805
3408_9,0.82913995
2867_8,0.99911696
7338_8,0.9994294
8065_4,0.0038487713
2510_3,0.016582856
2110_7,0.88984233
4097_4,0.0090262825
7484_8,0.9959793
5789_10,0.9965371
8070_2,0.0045756577
867_2,0.0040467703
1364_3,0.9908064
10654_2,0.0025892511
12417_4,0.03253288
10470_10,0.99947935
6544_10,0.9995999
8904_8,0.32512134
10282_2,0.0047181835
497_9,0.7279729
2659_10,0.9550889
9609_7,0.9990369
3010_3,0.9927442
9134_1,0.0136025
8990_1,0.016869126
6960_4,0.9894329
9566_9,0.98602027
7923_4,0.090022914
4542_10,0.999747
7185_3,0.0061242064
1918_10,0.9999304
2316_8,0.069406234
5846_10,0.9979704
1023_10,0.99908495
7141_7,0.9975527
3724_10,0.99423146
3617_2,0.008906449
7095_1,0.017474262
12201_10,0.9998276
10309_2,0.01449103
5584_8,0.99956876
2063_10,0.99911195
10874_1,0.0035897181
4084_2,0.049502134
2765_1,0.0013804514
11390_3,0.507011
4676_1,0.75579274
2130_7,0.06534337
12032_7,0.2629666
9671_3,0.0013196303
816_7,0.9999503
11320_8,0.64201766
1458_8,0.9999827
1938_7,0.99968886
2861_8,0.5203375
5768_9,0.99996734
5049_9,0.9989837
8083_1,0.10846621
4825_1,0.007934149
1740_9,0.9972928
3034_10,0.9998807
9977_7,0.091092356
8459_10,0.97960246
1103_10,0.35732448
3783_10,0.9991648
754_2,0.007829157
5580_10,0.99950576
3472_2,0.04856014
2640_3,0.04658551
5400_2,0.0021152636
5881_10,0.99530715
10970_4,0.404784
8842_1,0.009475391
5336_8,0.05793079
1398_1,0.03279894
12310_10,0.9999534
6012_8,0.9998004
1508_7,0.007302477
2981_8,0.9965526
576_8,0.27977532
9683_7,0.38218594
10336_1,0.031920657
3345_3,0.020539114
7683_7,0.6129721
6366_9,0.9998178
6741_9,0.9999589
11396_2,0.27243108
4964_10,0.999814
12285_10,0.9943039
11018_9,0.9967879
3902_9,0.99970466
4147_8,0.9905421
1748_10,0.06837563
10084_3,0.053724155
3265_7,0.99992967
6160_1,0.08270454
2984_10,0.9999814
1305_1,0.002976481
9075_4,0.12756109
11710_7,0.9728035
2443_10,0.999954
938_10,0.3305744
1392_7,0.031490874
10406_8,0.92846143
4302_7,0.9996056
2836_8,0.9995585
2365_3,0.011685551
98_1,0.022021715
8325_10,0.99994683
300_9,0.9977901
7667_1,0.67924863
4313_10,0.24818996
12450_3,0.02630677
8582_1,0.0732221
11325_9,0.99117917
8482_1,0.009228451
7304_8,0.9999349
9439_1,0.0033000642
2656_10,0.29858127
4306_3,0.49428496
10079_1,0.002588043
11172_1,0.012121745
6095_9,0.9986644
5698_1,0.002382652
35_1,0.662998
6043_3,0.30649555
2261_1,0.007353633
4784_10,0.42800418
10936_7,0.993901
5316_10,0.99947864
8361_8,0.99999046
10373_2,0.014058101
500_10,0.974512
371_4,0.095501475
3434_4,0.016907683
3654_2,0.006369748
11280_2,0.0038513113
6542_9,0.9904393
10313_10,0.99878114
